Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Dominio Limpio,Departamento,Autor
14/01/2026,"Abelardo de la Espriella: “En tierras petristas, Iván Cepeda y yo estamos empatados; eso es muy importante”",https://news.google.com/rss/articles/CBMi_gFBVV95cUxOOU9ndzV6Qm5oZjZnRFhKclhKMTI2QU1KNHFLNU0tXzFNaUowOThSZHZsWmxEQ1VaY3IzaWRMY29oY3dtR01JUU9LSGduMGU0ZHM0M3F1eDVwY3JNay05RDZBXzBLTkh2NmZsUXB5MXdmZHg2WF9TcVV2RHF4THd5cGpiZ0pDWjMwaWVldmtXa0Zhc3NFOUJXRm9TTnQtZmFrSmFsTzJlTmU0Ri15SXRMMTJWZ3hodmk0V2R1aHFiUUNnNkJMa2xGcjdtZlhBcFdKNHlYNnNZZjB2cno1OUtNcXdSa0RXTE9IOHVIbHVKU0o3Wkpzd1FKVXFmUjQtd9IBgwJBVV95cUxPTU5CY2d0ZFVKOXd4a3NZbnUtSXdBRS05dGp5c0syNlpQUVdYR1NvYU5EWEI4U2FQTDl3OU5PVF8ydnZNWldBTkpuV1ZJSGt6a2ZFajY2YzFEZEwxVlA3cjZmUllxQS1JVDZFdkdlTjRsSjkyRjdPblJzT3g1Z1BRalZCWlRzLUg0OTliN28xNVV0N2dHaXVNWVgxT1hWVWlKVDhRQ2Vfd1lxNy1KQzNFRGpvWlNpZi1QdFRCbG1Vcjk0Y1VZWEhsV1R0WktFSkltQmVPUllEQU11Z2JNejZoWWhEc1B5U2hvZXBBTWg2ckhNazU3QmVLZGZxbURzVUJBcGZB?oc=5,semana.com,Iván Cepeda,"['petristas', 'empatados', 'importante']",Neutral,,semana.com,Bogotá,
14/01/2026,Abelardo De La Espriella reacciona a la encuesta en la que derrota a Iván Cepeda,https://news.google.com/rss/articles/CBMiygFBVV95cUxOU2dDb0lEeXc3MGdOSWVtUUJfZ2VGQTRWLTJVNE9RbVVVdi1mODBGSHBMWmNxX0xmcjVhZ3IyRnFycl9OSHppNkkwbHJFRVI2a3RHVE84V2FCb2Z5TzM4Zm5jZ3paaldmMzJyVFhIZDJ1b0s5dnRsN3VMQm1XaFdGajFtMGN3MmVNdFJFYjlEd3NzQzVlT19aNGQxM1Q3UmxVdVVVdG9hSmxyQkl4amo5bVgzal9rVENGZWVnM0JwNFI3bjZKdm9hT09R0gHPAUFVX3lxTE1sajRCczVWcEFPaXUzclJDWEw4ak5WNW5qV1dqMVVOeW1jdTdWSFc5N3U3QUR0ZWV6NGF5dW5JN0tWR1JSMEVJN0xLYzF2bHFjaG9na2ZLUVVYQkNlTVhJYWZ4V00zX2F3NjR5ZWhoN0pJME5MWWRKN3M1cnRQS0RVQXZRVDFnUDNlajFMNC1wVS1SMFRLZmRDRDQxTUZRTGFURTVuV2c5eUs4eHdQdUxQclJScXJNMlJ3T0daNFhINEVwUXkxM2lPaUptZFVGcw?oc=5,semana.com,Abelardo de la Espriella,[],Positiva,,semana.com,Bogotá,
14/01/2026,Iván Cepeda desmiente rumores sobre su salud y niega retiro de la campaña presidencial,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOLWFWT3JrdFcwdmRta3gzODEzbHdueVZrWV9fZlUwdzdEN2FHdmZnMzBpRGxNNlQ3SVNWdFVmbFNKWTY3U25wVEtLZlIwbm1UTW43R3JZVmNQR3k2ZnhrVjJmM0pOa3JGbjhzQVpha0FId2pPY2V2cUY1cmhhV0ZvVXhjNjE5Yjg2?oc=5,elcolombiano.com,Iván Cepeda,['presidencial'],Negativa,,elcolombiano.com,Antioquia,
14/01/2026,Iván Cepeda desmiente rumores sobre su salud y niega retiro de la campaña presidencial | El Colombiano,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQZFlVTVVOeHZxbzctNEJld0c2VENFY3M0OEhlY051Mkt0VEYyRHNxd1RmOU1KYzRiUkNKMEE3MHRNUk40NWx5Q0lyLUNvZV83bkxqU1RMRjB6TGNJLWxhTE9PdHhJemFiZ0VqQmF1THhCSkV3Q0hjYUFoYXN6dS1OUkJvczhfU0t10gGOAUFVX3lxTFBxZHlyR2hWdUxsZWlRQVM2OEZWbWw4SVdmT2JJVFRGU283VVhUQUx5bWlvajU4NzhhLUxQM2hLdk1HZ21ZX1paZ1VmYTY4Qm9GMzhsMEsxZ0s1TEJXdmFScGt0VDFtUXJPSU14Q0RvRnNtR2o5YXkwVGI5OW9nSFd4bjQxa0tNYVpIX0FKWmc?oc=5,elcolombiano.com,Iván Cepeda,['presidencial'],Negativa,,elcolombiano.com,Antioquia,
14/01/2026,Iván Cepeda revela si es verdad que tiene cáncer y si se va a retirar de la campaña presidencial,https://news.google.com/rss/articles/CBMioAFBVV95cUxPcklKSXdna0IzMllFUTNuRXRiX3VyMTBWOFJpdDZTYTJTeVk0VVUzVWhyeXpHX2VCeUtlOW9sSUdqRHF6NHBFNl82a3czZVU0QXlVYXoyVzdXcWVUd0N6UnNtRkNVLVlCZXdGTlk1bi1rYnJGdXhUUmxrbXVNdTROQ3Rid05zUXBWek1fOU1UQnlrbnJYZUpfbTAyLWFGaUw30gGmAUFVX3lxTE5KYW11OGJqb29qYmlmaG5WaDlYckl5cS1MNzZyTWdkVVBoZlpBTW9IM2V2cWQwMW9wS2tPWHdJNnc5Z0pOSk9YWUttYms1cVFFMVFKcVZiRnYzSlVUZzBjRUhiU2RWbjh3a3ZWelQzaW96dGZCWmp4QTdkbmhndjFZcTAxWE5xcm1xaS1JUXFTelgtZVZVWGViTjhDNDBKVUZ5bDNsMHc?oc=5,pulzo.com,Iván Cepeda,['presidencial'],Negativa,tira,pulzo.com,Bogotá,
14/01/2026,Iván Cepeda radica recurso de casación ante la Corte Suprema contra fallo que absolvió a Álvaro Uribe,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNVWdWSlpJeTZOMGlPUGlDQnhxT3VtMFdYM0pzMC1aNFhtRm82ekNpdkl2Unh0azdCbUxFSWt6ZVJmQU9CdGh4dXUwMW5QRzRxc1c3dW9jQUlVbXBoTVh6N0JmbS1LUy1yZ3ZSUlA5YzBhcFBQYlUtZUxialBkeHNPeDFIVlJFbGVSOXBxanp2dEVaYUgya0lxV1pyT05NbHBtcDhoWmNtZHFJY1dzeUJRV2daNnAxTllaMDBQV1RGNGI4blJyUm9OWDlWaEZodDFsNGtPWnJEeFVDTzNKTDY40gHkAUFVX3lxTE1zTUNnZnVTZFI4MEVxR3FIM0ozM0F6dERwcDdWdDVxNUh4UzlVQ3ZHT3RURXlaUmhlYnFBR0ZFNzFDY1VoT2c4X1JxaEtMTGtLdGxILTdTQ0ZLYUM5SUExS3BuaEJLOUMyRVZLb3AtVHh6QVZRWHo1a3NGZ1FrUmVKTVM5WmNrOUU5TW5UcnJsWGRteW1XazlVRk9xa3hqbjM0WWJnc2c2TjV2dFFNQUZHUUhuczRlYkh0Yk5zMDA3ZGdrRG92YUpIN1E0M19xb0ZxMEVCY0VoZ2xSZm1iQm5DY2NKVQ?oc=5,elpais.com.co,Iván Cepeda,[],Neutral,,elpais.com.co,Valle del Cauca,
14/01/2026,Iván Cepeda niega rumores sobre su salud y confirma que sigue en la carrera presidencial,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQSEpGaDJicVdIUDBIak8wd1JfU0l5NURNellqU0ZEdXZ1TmJELWJrQjFYUFZYNno2bFh0dU1MWVdwMmp2am11clpUUTRlRkIteFNBUmhDejlvVHMxQUxEekVvZ3VhVVdvZnBGMzhaa3FHQjBlVkl3ZVM5SHBsQkdwLURBOTcwSzlLMUZ2Ny12MVJpSkNaeEhndnB3R3QtTm1PZVlrWjZRalJyazVHb2tlY1VZUC1aeWZwc3JVcDFxRWFNWkZFTzc0MG1zV0NVS1JP?oc=5,vanguardia.com,Iván Cepeda,['presidencial'],Negativa,,vanguardia.com,Santander,
14/01/2026,Margarita Rosa de Francisco responde a críticas por apoyar a Iván Cepeda viviendo en EE.UU.,https://news.google.com/rss/articles/CBMi6wFBVV95cUxOY25MVks5U3hrMUJwaFJaTDdpM25NMW5zWTA0dEw0VG01bldxOWIwdThHNm5qVjl2SHJLN2s0YkxuYVdxN3NZUG9QQWUzNFhCVTZ0SmpWSFJWWDVYcFJMYzBUcEtNYnhaSVdYWXJtNlQ2UHZBZ09MMUNKQ3h3Mi1UOFAxZWhhSEVTeTFiWXdyOUxacXM1RFZfZUlmMUdoSDQ2LWI3ckltTGxRdmJmaUxMbW96Smg5dVNUdHQ2TjlRVTQ5TE16MjJaQ2R1ZU12NGNmM3RmdW5BRTJqeWNId092T0lpbm5nQXRfa0ZV?oc=5,vanguardia.com,Iván Cepeda,[],Negativa,,vanguardia.com,Santander,
14/01/2026,"Caso Álvaro Uribe: Iván Cepeda, candidato del Pacto Histórico a la presidencia, radicó recuso de casación a la libertad del expresidente",https://news.google.com/rss/articles/CBMiigJBVV95cUxQcGZXM1RBMGVBcmcwb094ZFA0SldPMkpDQV9KODRFMU9FbTFsV1hCWjdFcE04MlYtSVp6WWtfdGQtVnM1a0pFdmtLRkxkS3BRd2tWaFlYOG9uVTZ6dDFfeGZ6TjVfYlJnVmxqcG9kSktHajhKbVJFZ29NZ0FmQ1NMY21USzVnandIMVJISHo3MEw3RXhPYkZuQkVNNzl3cUltMEtTbVYycFJGSlNCN3hRU0RUbHQ5cUtWakNleF9jeFpndHpCdjlvbWJBemlHNjJDOUQyczZ2TEJnSTlqakV3VUR0RDVnTlloZW1KNmdESGxFNXhrSVFub0tPcFZZaldNYVRqS2ZMdlpuZ9IBpAJBVV95cUxQUVNkdnZWMFNUWTlzai05eGxWRm9IcURremZ1QU9vcXhhREJWVFA3bnJGbk1rVWZJak40MG5fMkk0eWZobk9nTTBzaEtwZUFzdG5FSEFsZVpZQW5ETS1CdDlqRTFFOEJ2VmhrLVYtSllsMzV2RGVvaXl6UEtfT3VSek1iNFFoNEl3OWNxU19Xc2lGS1V5NTdNTlpXazQ3Yzg5NVIzcU5SeVFBbHhiYnJvMEdaQ0RGRGc2QXJwcjZsYVMtN3pvUi1VcURRR2JaUGhFcDZkMVhzMjdlUTJTVnN6dTdSdHVmRm9VQlJUY0NjTFhUcjJDUDBvYlFUaHVPNjNqUU9NYzhDVTU1bnVvNk5fRVhvTDZ6aE5vTTRyVzBHWHZEXy1Y?oc=5,infobae.com,Iván Cepeda,[],Neutral,,infobae.com,Bogotá,
14/01/2026,Abelardo de la Espriella se pronunció tras encuesta en la que le lleva ventaja a Iván Cepeda: “Estamos ganando terreno en todo el país”,https://news.google.com/rss/articles/CBMiiAJBVV95cUxQWV8wMGtiNXNXM1Jlakw4T3MtZzRvamh1S25TMWl5Z2J6TVpHb2FqZEhfWkVaQzRpbUoxRnRYblRLM1FJLUZSWFcxZVJTNHBOd3lKVnh6bUlmYzMteW1GcEd5ZnR6T1FOY3R2SHNwUWFhMzdOUFJEZ25YUHR6SVpGS3hjWG1RZC1SU3I2M0Y0ZVVSc2NyVk9GSElIdU9LaGptRGVYS3JtRWNQQzViVTB2ekZ5ZVpjb3ZCV3ZTVUFidFR0UkVpUWtKZ2NuR1ZzU0dIZl9xeF85Sko3clBqdkZLaXdwVmUtMzRTTDdoOWhDOXM4cEQ3TUN2OVBWTld3dElidHhyWWJfMHPSAaMCQVVfeXFMTVdSemtsMWx4ZnJfWVVqTGllWFRhRDg3b3JsR1dpNDFDM3NBRl9reFZMRUlTWXczMGZ5T2NpU3NnN0lpd2w3ZjhVblJFMWswMEJveGtTM3h5NXhwd0djLXFhSFhSVlNLTWxucno0ZTRJTndTOGdHVWhjWURtNHV6M0ZfcXZfNHVVOHBISG9lWGJDaHN4RlFvU3gzOC03a2dkVkJJb25uZXMwMzFTcVNRM2o0NXI4T0E4OUhlVUhKQ2JxWThfTGhHUFBnVFVYdzBsUEhGOURyZmZEd0piSldpV29rZHhhLUR0ckQtLWhrUHVjd0FaR0ZZNVhfaFU5SGpEbFVhbEd6d1NqRkFURFI3WGNOWXZfRUVDSTRPRnc2T2RsM2NR?oc=5,infobae.com,Abelardo de la Espriella,[],Positiva,,infobae.com,Bogotá,
